0,0,0.3
10,-0.5,0.4
20,-1,0.5
30,-0.5,0.12
40,0,2.2
50,0,3.6
60,0,1.75
70,-12.5,-10.1
80,-18,-14.6
90,-15.6,-14.1
100,-7,-4.3
110,6,5.5
120,6.9,6
130,5,3
140,4,2
150,6,2
160,0,1
